"Plot Title: P27"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9780034)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","Good Battery","End Of File"
05/17/2017 02:43:52 AM,8.891,,,,,,
05/17/2017 03:43:52 AM,8.494,,,,,,
05/17/2017 04:43:52 AM,8.045,,,,,,
05/17/2017 05:43:52 AM,8.070,,,,,,
05/17/2017 06:43:52 AM,8.220,,,,,,
05/17/2017 07:43:52 AM,8.618,,,,,,
05/17/2017 08:43:52 AM,9.163,,,,,,
05/17/2017 09:43:52 AM,12.654,,,,,,
05/17/2017 10:43:52 AM,17.772,,,,,,
05/17/2017 11:43:52 AM,19.056,,,,,,
05/17/2017 12:43:52 PM,27.554,,,,,,
05/17/2017 01:43:52 PM,33.443,,,,,,
05/17/2017 02:43:52 PM,34.783,,,,,,
05/17/2017 03:43:52 PM,36.065,,,,,,
05/17/2017 04:43:52 PM,35.288,,,,,,
05/17/2017 05:43:52 PM,32.742,,,,,,
05/17/2017 06:43:52 PM,26.940,,,,,,
05/17/2017 07:43:52 PM,23.785,,,,,,
05/17/2017 08:43:52 PM,18.842,,,,,,
05/17/2017 09:43:52 PM,14.170,,,,,,
05/17/2017 10:43:52 PM,12.122,,,,,,
05/17/2017 11:43:52 PM,10.810,,,,,,
05/18/2017 12:43:52 AM,9.756,,,,,,
05/18/2017 01:43:52 AM,9.139,,,,,,
05/18/2017 02:43:52 AM,8.941,,,,,,
05/18/2017 03:43:52 AM,8.767,,,,,,
05/18/2017 04:43:52 AM,8.120,,,,,,
05/18/2017 05:43:52 AM,7.895,,,,,,
05/18/2017 06:43:52 AM,7.594,,,,,,
05/18/2017 07:43:52 AM,7.695,,,,,,
05/18/2017 08:43:52 AM,7.192,,,,,,
05/18/2017 09:43:52 AM,7.569,,,,,,
05/18/2017 10:43:52 AM,16.749,,,,,,
05/18/2017 11:43:52 AM,20.817,,,,,,
05/18/2017 12:43:52 PM,20.627,,,,,,
05/18/2017 01:43:52 PM,23.689,,,,,,
05/18/2017 02:43:52 PM,28.270,,,,,,
05/18/2017 03:43:52 PM,29.815,,,,,,
05/18/2017 04:43:52 PM,31.433,,,,,,
05/18/2017 05:43:52 PM,31.868,,,,,,
05/18/2017 06:43:52 PM,28.990,,,,,,
05/18/2017 07:43:52 PM,24.074,,,,,,
05/18/2017 08:43:52 PM,16.272,,,,,,
05/18/2017 09:43:52 PM,11.200,,,,,,
05/18/2017 10:43:52 PM,8.866,,,,,,
05/18/2017 11:43:52 PM,7.795,,,,,,
05/19/2017 12:43:52 AM,6.737,,,,,,
05/19/2017 01:43:52 AM,6.179,,,,,,
05/19/2017 02:43:52 AM,5.872,,,,,,
05/19/2017 03:43:52 AM,5.488,,,,,,
05/19/2017 04:43:52 AM,4.999,,,,,,
05/19/2017 05:43:52 AM,4.869,,,,,,
05/19/2017 06:43:52 AM,4.141,,,,,,
05/19/2017 07:43:52 AM,3.827,,,,,,
05/19/2017 08:43:52 AM,5.024,,,,,,
05/19/2017 09:43:52 AM,4.921,,,,,,
05/19/2017 10:43:52 AM,15.629,,,,,,
05/19/2017 11:43:52 AM,22.274,,,,,,
05/19/2017 12:43:52 PM,28.295,,,,,,
05/19/2017 01:43:52 PM,32.949,,,,,,
05/19/2017 02:43:52 PM,35.985,,,,,,
05/19/2017 03:43:52 PM,37.508,,,,,,
05/19/2017 04:43:52 PM,37.480,,,,,,
05/19/2017 05:43:52 PM,35.422,,,,,,
05/19/2017 06:43:52 PM,31.996,,,,,,
05/19/2017 07:43:52 PM,26.573,,,,,,
05/19/2017 08:43:52 PM,18.509,,,,,,
05/19/2017 09:43:52 PM,13.690,,,,,,
