"Plot Title: P21"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761956)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
05/13/2017 05:29:01 AM,3.274,,,,,
05/13/2017 06:29:01 AM,2.584,,,,,
05/13/2017 07:29:01 AM,2.664,,,,,
05/13/2017 08:29:01 AM,2.664,,,,,
05/13/2017 09:29:01 AM,2.690,,,,,
05/13/2017 10:29:01 AM,3.459,,,,,
05/13/2017 11:29:01 AM,4.740,,,,,
05/13/2017 12:29:01 PM,5.334,,,,,
05/13/2017 01:29:01 PM,6.458,,,,,
05/13/2017 02:29:01 PM,6.788,,,,,
05/13/2017 03:29:01 PM,7.293,,,,,
05/13/2017 04:29:01 PM,7.569,,,,,
05/13/2017 05:29:01 PM,8.170,,,,,
05/13/2017 06:29:01 PM,7.041,,,,,
05/13/2017 07:29:01 PM,6.661,,,,,
05/13/2017 08:29:01 PM,6.458,,,,,
05/13/2017 09:29:01 PM,6.408,,,,,
05/13/2017 10:29:01 PM,6.357,,,,,
05/13/2017 11:29:01 PM,6.281,,,,,
05/14/2017 12:29:01 AM,5.693,,,,,
05/14/2017 01:29:01 AM,4.818,,,,,
05/14/2017 02:29:01 AM,4.298,,,,,
05/14/2017 03:29:01 AM,3.670,,,,,
05/14/2017 04:29:01 AM,3.380,,,,,
05/14/2017 05:29:01 AM,3.221,,,,,
05/14/2017 06:29:01 AM,3.089,,,,,
05/14/2017 07:29:01 AM,2.956,,,,,
05/14/2017 08:29:01 AM,3.168,,,,,
05/14/2017 09:29:01 AM,3.512,,,,,
05/14/2017 10:29:01 AM,3.880,,,,,
05/14/2017 11:29:01 AM,4.662,,,,,
05/14/2017 12:29:01 PM,6.026,,,,,
05/14/2017 01:29:01 PM,6.661,,,,,
05/14/2017 02:29:01 PM,7.469,,,,,
05/14/2017 03:29:01 PM,8.220,,,,,
05/14/2017 04:29:01 PM,8.270,,,,,
05/14/2017 05:29:01 PM,9.780,,,,,
05/14/2017 06:29:01 PM,9.213,,,,,
05/14/2017 07:29:01 PM,8.841,,,,,
05/14/2017 08:29:01 PM,8.916,,,,,
05/14/2017 09:29:01 PM,7.995,,,,,
05/14/2017 10:29:01 PM,7.116,,,,,
05/14/2017 11:29:01 PM,6.509,,,,,
05/15/2017 12:29:01 AM,6.000,,,,,
05/15/2017 01:29:01 AM,5.539,,,,,
05/15/2017 02:29:01 AM,5.257,,,,,
05/15/2017 03:29:01 AM,5.076,,,,,
05/15/2017 04:29:01 AM,4.766,,,,,
05/15/2017 05:29:01 AM,4.480,,,,,
05/15/2017 06:29:01 AM,4.246,,,,,
05/15/2017 07:29:01 AM,4.089,,,,,
05/15/2017 08:29:01 AM,4.298,,,,,
05/15/2017 09:29:01 AM,4.766,,,,,
05/15/2017 10:29:01 AM,5.154,,,,,
05/15/2017 11:29:01 AM,5.872,,,,,
05/15/2017 12:29:01 PM,7.015,,,,,
05/15/2017 01:29:01 PM,8.444,,,,,
05/15/2017 02:29:01 PM,9.608,,,,,
05/15/2017 03:29:01 PM,9.756,,,,,
05/15/2017 04:29:01 PM,13.377,,,,,
05/15/2017 05:29:01 PM,15.700,,,,,
05/15/2017 06:29:01 PM,14.505,,,,,
