"Plot Title: P66"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9695077)","Coupler Detached","Bad Battery","Coupler Attached","Host Connected","End Of File"
03/04/2019 11:55:01 PM,0.051,,,,,
03/05/2019 12:55:01 AM,0.051,,,,,
03/05/2019 01:55:01 AM,0.051,,,,,
03/05/2019 02:55:01 AM,0.051,,,,,
03/05/2019 03:55:01 AM,0.051,,,,,
03/05/2019 04:55:01 AM,0.024,,,,,
03/05/2019 05:55:01 AM,-0.004,,,,,
03/05/2019 06:55:01 AM,0.051,,,,,
03/05/2019 07:55:01 AM,0.051,,,,,
03/05/2019 08:55:01 AM,0.051,,,,,
03/05/2019 09:55:01 AM,0.051,,,,,
03/05/2019 10:55:01 AM,0.107,,,,,
03/05/2019 11:55:01 AM,0.163,,,,,
03/05/2019 12:55:01 PM,0.356,,,,,
03/05/2019 01:55:01 PM,2.370,,,,,
03/05/2019 02:55:01 PM,3.195,,,,,
03/05/2019 03:55:01 PM,4.141,,,,,
03/05/2019 04:55:01 PM,4.714,,,,,
03/05/2019 05:55:01 PM,4.844,,,,,
03/05/2019 06:55:01 PM,1.805,,,,,
03/05/2019 07:55:01 PM,0.522,,,,,
03/05/2019 08:55:01 PM,0.163,,,,,
03/05/2019 09:55:01 PM,-0.004,,,,,
03/05/2019 10:55:01 PM,0.051,,,,,
03/05/2019 11:55:01 PM,0.107,,,,,
03/06/2019 12:55:01 AM,0.135,,,,,
03/06/2019 01:55:01 AM,0.135,,,,,
03/06/2019 02:55:01 AM,0.163,,,,,
03/06/2019 03:55:01 AM,0.163,,,,,
03/06/2019 04:55:01 AM,0.135,,,,,
03/06/2019 05:55:01 AM,0.163,,,,,
03/06/2019 06:55:01 AM,0.163,,,,,
03/06/2019 07:55:01 AM,0.163,,,,,
03/06/2019 08:55:01 AM,0.163,,,,,
03/06/2019 09:55:01 AM,0.218,,,,,
03/06/2019 10:55:01 AM,0.329,,,,,
03/06/2019 11:55:01 AM,0.550,,,,,
03/06/2019 12:55:01 PM,0.934,,,,,
03/06/2019 01:55:01 PM,4.506,,,,,
03/06/2019 02:55:01 PM,6.281,,,,,
03/06/2019 03:55:01 PM,1.425,,,,,
03/06/2019 04:55:01 PM,0.439,,,,,
03/06/2019 05:55:01 PM,0.107,,,,,
03/06/2019 06:55:01 PM,0.107,,,,,
03/06/2019 07:55:01 PM,0.107,,,,,
03/06/2019 08:55:01 PM,0.079,,,,,
03/06/2019 09:55:01 PM,0.079,,,,,
03/06/2019 10:55:01 PM,0.079,,,,,
03/06/2019 11:55:01 PM,0.079,,,,,
03/07/2019 12:55:01 AM,0.051,,,,,
03/07/2019 01:55:01 AM,0.051,,,,,
03/07/2019 02:55:01 AM,0.051,,,,,
03/07/2019 03:55:01 AM,-0.004,,,,,
03/07/2019 04:55:01 AM,-0.199,,,,,
03/07/2019 05:55:01 AM,-0.479,,,,,
03/07/2019 06:55:01 AM,-0.620,,,,,
03/07/2019 07:55:01 AM,-0.760,,,,,
03/07/2019 08:55:01 AM,-0.958,,,,,
03/07/2019 09:55:01 AM,-1.071,,,,,
03/07/2019 10:55:01 AM,-0.986,,,,,
03/07/2019 11:55:01 AM,-0.845,,,,,
03/07/2019 12:55:01 PM,-0.311,,,,,
03/07/2019 01:55:01 PM,0.051,,,,,
03/07/2019 02:55:01 PM,0.135,,,,,
03/07/2019 03:55:01 PM,0.273,,,,,
03/07/2019 04:55:01 PM,2.316,,,,,
03/07/2019 05:55:01 PM,3.906,,,,,
03/07/2019 06:55:01 PM,0.273,,,,,
03/07/2019 07:55:01 PM,0.051,,,,,
03/07/2019 08:55:01 PM,-0.004,,,,,
03/07/2019 09:55:01 PM,-0.060,,,,,
03/07/2019 10:55:01 PM,-0.339,,,,,
03/07/2019 11:55:01 PM,-0.845,,,,,
03/08/2019 12:55:01 AM,-1.185,,,,,
03/08/2019 01:55:01 AM,-1.299,,,,,
03/08/2019 02:55:01 AM,-1.527,,,,,
03/08/2019 03:55:01 AM,-1.470,,,,,
03/08/2019 04:55:01 AM,-1.470,,,,,
03/08/2019 05:55:01 AM,-1.584,,,,,
03/08/2019 06:55:01 AM,-1.727,,,,,
03/08/2019 07:55:01 AM,-1.699,,,,,
03/08/2019 08:55:01 AM,-1.527,,,,,
03/08/2019 09:55:01 AM,-1.327,,,,,
03/08/2019 10:55:01 AM,-1.128,,,,,
03/08/2019 11:55:01 AM,-0.930,,,,,
03/08/2019 12:55:01 PM,-0.395,,,,,
03/08/2019 01:55:01 PM,0.273,,,,,
03/08/2019 02:55:01 PM,0.356,,,,,
03/08/2019 03:55:01 PM,0.467,,,,,
03/08/2019 04:55:01 PM,0.770,,,,,
03/08/2019 05:55:01 PM,0.770,,,,,
03/08/2019 06:55:01 PM,1.126,,,,,
03/08/2019 07:55:01 PM,-0.032,,,,,
03/08/2019 08:55:01 PM,0.051,,,,,
03/08/2019 09:55:01 PM,0.051,,,,,
03/08/2019 10:55:01 PM,-0.004,,,,,
03/08/2019 11:55:01 PM,-0.088,,,,,
03/09/2019 12:55:01 AM,-0.199,,,,,
03/09/2019 01:55:01 AM,-0.620,,,,,
03/09/2019 02:55:01 AM,-0.986,,,,,
03/09/2019 03:55:01 AM,-1.327,,,,,
03/09/2019 04:55:01 AM,-1.584,,,,,
03/09/2019 05:55:01 AM,-1.871,,,,,
03/09/2019 06:55:01 AM,-2.102,,,,,
03/09/2019 07:55:01 AM,-2.276,,,,,
03/09/2019 08:55:01 AM,-2.305,,,,,
03/09/2019 09:55:01 AM,-2.102,,,,,
03/09/2019 10:55:01 AM,-1.756,,,,,
03/09/2019 11:55:01 AM,-1.356,,,,,
03/09/2019 12:55:01 PM,-0.704,,,,,
03/09/2019 01:55:01 PM,0.880,,,,,
03/09/2019 02:55:01 PM,3.459,,,,,
03/09/2019 03:55:01 PM,6.585,,,,,
03/09/2019 04:55:01 PM,7.217,,,,,
03/09/2019 05:55:01 PM,6.712,,,,,
03/09/2019 06:55:01 PM,2.155,,,,,
03/09/2019 07:55:01 PM,-0.227,,,,,
03/09/2019 08:55:01 PM,0.051,,,,,
03/09/2019 09:55:01 PM,0.051,,,,,
03/09/2019 10:55:01 PM,-0.004,,,,,
03/09/2019 11:55:01 PM,-0.032,,,,,
03/10/2019 12:55:01 AM,-0.088,,,,,
03/10/2019 01:55:01 AM,-0.227,,,,,
03/10/2019 02:55:01 AM,-0.395,,,,,
03/10/2019 03:55:01 AM,-0.535,,,,,
03/10/2019 04:55:01 AM,-0.648,,,,,
03/10/2019 05:55:01 AM,-0.704,,,,,
03/10/2019 06:55:01 AM,-0.676,,,,,
03/10/2019 07:55:01 AM,-0.676,,,,,
03/10/2019 08:55:01 AM,-0.451,,,,,
03/10/2019 09:55:01 AM,-0.255,,,,,
03/10/2019 10:55:01 AM,-0.171,,,,,
03/10/2019 11:55:01 AM,-0.032,,,,,
03/10/2019 12:55:01 PM,0.079,,,,,
03/10/2019 01:55:01 PM,1.425,,,,,
03/10/2019 02:55:01 PM,5.334,,,,,
03/10/2019 03:55:01 PM,8.419,,,,,
03/10/2019 04:55:01 PM,8.891,,,,,
03/10/2019 05:55:01 PM,9.287,,,,,
03/10/2019 06:55:01 PM,4.168,,,,,
03/10/2019 07:55:01 PM,0.880,,,,,
03/10/2019 08:55:01 PM,0.079,,,,,
03/10/2019 09:55:01 PM,-0.199,,,,,
03/10/2019 10:55:01 PM,0.051,,,,,
03/10/2019 11:55:01 PM,0.051,,,,,
03/11/2019 12:55:01 AM,0.024,,,,,
03/11/2019 01:55:01 AM,-0.004,,,,,
03/11/2019 02:55:01 AM,-0.032,,,,,
03/11/2019 03:55:01 AM,-0.060,,,,,
03/11/2019 04:55:01 AM,-0.143,,,,,
03/11/2019 05:55:01 AM,-0.227,,,,,
03/11/2019 06:55:01 AM,-0.339,,,,,
03/11/2019 07:55:01 AM,-0.395,,,,,
03/11/2019 08:55:01 AM,-0.451,,,,,
03/11/2019 09:55:01 AM,-0.255,,,,,
03/11/2019 10:55:01 AM,-0.116,,,,,
03/11/2019 11:55:01 AM,-0.032,,,,,
03/11/2019 12:55:01 PM,0.135,,,,,
03/11/2019 01:55:01 PM,1.670,,,,,
03/11/2019 02:55:01 PM,7.444,,,,,
03/11/2019 03:55:01 PM,11.370,,,,,
03/11/2019 04:55:01 PM,9.114,,,,,
03/11/2019 05:55:01 PM,7.795,,,,,
03/11/2019 06:55:01 PM,4.246,,,,,
03/11/2019 07:55:01 PM,3.089,,,,,
03/11/2019 08:55:01 PM,1.994,,,,,
03/11/2019 09:55:01 PM,0.715,,,,,
03/11/2019 10:55:01 PM,0.273,,,,,
03/11/2019 11:55:01 PM,-0.088,,,,,
03/12/2019 12:55:01 AM,0.051,,,,,
03/12/2019 01:55:01 AM,0.024,,,,,
03/12/2019 02:55:01 AM,-0.060,,,,,
03/12/2019 03:55:01 AM,-0.143,,,,,
03/12/2019 04:55:01 AM,-0.311,,,,,
03/12/2019 05:55:01 AM,-0.620,,,,,
03/12/2019 06:55:01 AM,-0.789,,,,,
03/12/2019 07:55:01 AM,-0.760,,,,,
03/12/2019 08:55:01 AM,-0.760,,,,,
03/12/2019 09:55:01 AM,-0.620,,,,,
03/12/2019 10:55:01 AM,-0.395,,,,,
03/12/2019 11:55:01 AM,-0.143,,,,,
03/12/2019 12:55:01 PM,0.163,,,,,
03/12/2019 01:55:01 PM,1.994,,,,,
03/12/2019 02:55:01 PM,6.509,,,,,
03/12/2019 03:55:01 PM,10.516,,,,,
03/12/2019 04:55:01 PM,11.807,,,,,
03/12/2019 05:55:01 PM,11.953,,,,,
03/12/2019 06:55:01 PM,7.318,,,,,
03/12/2019 07:55:01 PM,3.036,,,,,
03/12/2019 08:55:01 PM,1.534,,,,,
03/12/2019 09:55:01 PM,0.439,,,,,
03/12/2019 10:55:01 PM,0.246,,,,,
03/12/2019 11:55:01 PM,0.135,,,,,
03/13/2019 12:55:01 AM,-0.004,,,,,
03/13/2019 01:55:01 AM,-0.060,,,,,
03/13/2019 02:55:01 AM,-0.143,,,,,
03/13/2019 03:55:01 AM,-0.171,,,,,
03/13/2019 04:55:01 AM,-0.255,,,,,
03/13/2019 05:55:01 AM,-0.255,,,,,
03/13/2019 06:55:01 AM,-0.395,,,,,
03/13/2019 07:55:01 AM,-0.535,,,,,
03/13/2019 08:55:01 AM,-0.535,,,,,
03/13/2019 09:55:01 AM,-0.479,,,,,
03/13/2019 10:55:01 AM,-0.227,,,,,
03/13/2019 11:55:01 AM,-0.143,,,,,
03/13/2019 12:55:01 PM,0.190,,,,,
03/13/2019 01:55:01 PM,1.913,,,,,
03/13/2019 02:55:01 PM,7.770,,,,,
03/13/2019 03:55:01 PM,11.589,,,,,
03/13/2019 04:55:01 PM,12.389,,,,,
03/13/2019 05:55:01 PM,8.990,,,,,
03/13/2019 06:55:01 PM,7.945,,,,,
03/13/2019 07:55:01 PM,2.770,,,,,
03/13/2019 08:55:01 PM,0.852,,,,,
03/13/2019 09:55:01 PM,0.246,,,,,
03/13/2019 10:55:01 PM,-0.116,,,,,
03/13/2019 11:55:01 PM,-0.479,,,,,
03/14/2019 12:55:01 AM,-0.704,,,,,
03/14/2019 01:55:01 AM,-1.043,,,,,
03/14/2019 02:55:01 AM,-1.128,,,,,
03/14/2019 03:55:01 AM,-1.213,,,,,
03/14/2019 04:55:01 AM,-1.242,,,,,
03/14/2019 05:55:01 AM,-1.242,,,,,
03/14/2019 06:55:01 AM,-1.242,,,,,
03/14/2019 07:55:01 AM,-1.356,,,,,
03/14/2019 08:55:01 AM,-1.327,,,,,
03/14/2019 09:55:01 AM,-1.100,,,,,
03/14/2019 10:55:01 AM,-0.817,,,,,
03/14/2019 11:55:01 AM,-0.563,,,,,
03/14/2019 12:55:01 PM,0.218,,,,,
03/14/2019 01:55:01 PM,2.101,,,,,
03/14/2019 02:55:01 PM,6.051,,,,,
03/14/2019 03:55:01 PM,7.870,,,,,
03/14/2019 04:55:01 PM,9.139,,,,,
03/14/2019 05:55:01 PM,10.590,,,,,
03/14/2019 06:55:01 PM,7.293,,,,,
03/14/2019 07:55:01 PM,2.370,,,,,
03/14/2019 08:55:01 PM,0.797,,,,,
03/14/2019 09:55:01 PM,0.412,,,,,
03/14/2019 10:55:01 PM,0.163,,,,,
03/14/2019 11:55:01 PM,-0.032,,,,,
03/15/2019 12:55:01 AM,-0.199,,,,,
03/15/2019 01:55:01 AM,-0.451,,,,,
03/15/2019 02:55:01 AM,-0.563,,,,,
03/15/2019 03:55:01 AM,-0.676,,,,,
03/15/2019 04:55:01 AM,-0.676,,,,,
03/15/2019 05:55:01 AM,-0.620,,,,,
03/15/2019 06:55:01 AM,-0.648,,,,,
03/15/2019 07:55:01 AM,-0.704,,,,,
03/15/2019 08:55:01 AM,-0.563,,,,,
03/15/2019 09:55:01 AM,-0.423,,,,,
03/15/2019 10:55:01 AM,-0.283,,,,,
03/15/2019 11:55:01 AM,-0.227,,,,,
03/15/2019 12:55:01 PM,0.356,,,,,
03/15/2019 01:55:01 PM,2.450,,,,,
03/15/2019 02:55:01 PM,8.170,,,,,
03/15/2019 03:55:01 PM,12.268,,,,,
03/15/2019 04:55:01 PM,13.546,,,,,
03/15/2019 05:55:01 PM,13.906,,,,,
03/15/2019 06:55:01 PM,8.941,,,,,
03/15/2019 07:55:01 PM,3.722,,,,,
03/15/2019 08:55:01 PM,1.859,,,,,
03/15/2019 09:55:01 PM,0.467,,,,,
03/15/2019 10:55:01 PM,0.467,,,,,
03/15/2019 11:55:01 PM,0.246,,,,,
03/16/2019 12:55:01 AM,0.051,,,,,
03/16/2019 01:55:01 AM,-0.060,,,,,
03/16/2019 02:55:01 AM,-0.227,,,,,
03/16/2019 03:55:01 AM,-0.395,,,,,
03/16/2019 04:55:01 AM,-0.620,,,,,
03/16/2019 05:55:01 AM,-0.676,,,,,
03/16/2019 06:55:01 AM,-0.760,,,,,
03/16/2019 07:55:01 AM,-0.817,,,,,
03/16/2019 08:55:01 AM,-0.676,,,,,
03/16/2019 09:55:01 AM,-0.479,,,,,
03/16/2019 10:55:01 AM,-0.283,,,,,
03/16/2019 11:55:01 AM,-0.088,,,,,
03/16/2019 12:55:01 PM,0.412,,,,,
03/16/2019 01:55:01 PM,2.850,,,,,
03/16/2019 02:55:01 PM,8.543,,,,,
03/16/2019 03:55:01 PM,12.195,,,,,
03/16/2019 04:55:01 PM,13.329,,,,,
03/16/2019 05:55:01 PM,13.882,,,,,
03/16/2019 06:55:01 PM,10.614,,,,,
03/16/2019 07:55:01 PM,4.246,,,,,
03/16/2019 08:55:01 PM,2.128,,,,,
03/16/2019 09:55:01 PM,0.934,,,,,
03/16/2019 10:55:01 PM,0.522,,,,,
03/16/2019 11:55:01 PM,0.329,,,,,
03/17/2019 12:55:01 AM,0.107,,,,,
03/17/2019 01:55:01 AM,-0.088,,,,,
03/17/2019 02:55:01 AM,-0.395,,,,,
03/17/2019 03:55:01 AM,-0.535,,,,,
03/17/2019 04:55:01 AM,-0.676,,,,,
03/17/2019 05:55:01 AM,-0.760,,,,,
03/17/2019 06:55:01 AM,-0.789,,,,,
03/17/2019 07:55:01 AM,-0.817,,,,,
03/17/2019 08:55:01 AM,-0.704,,,,,
03/17/2019 09:55:01 AM,-0.620,,,,,
03/17/2019 10:55:01 AM,-0.479,,,,,
03/17/2019 11:55:01 AM,-0.395,,,,,
03/17/2019 12:55:01 PM,0.384,,,,,
03/17/2019 01:55:01 PM,2.316,,,,,
03/17/2019 02:55:01 PM,6.788,,,,,
03/17/2019 03:55:01 PM,10.590,,,,,
03/17/2019 04:55:01 PM,12.147,,,,,
03/17/2019 05:55:01 PM,11.078,,,,,
03/17/2019 06:55:01 PM,9.213,,,,,
03/17/2019 07:55:01 PM,2.770,,,,,
03/17/2019 08:55:01 PM,1.289,,,,,
03/17/2019 09:55:01 PM,0.605,,,,,
03/17/2019 10:55:01 PM,0.273,,,,,
03/17/2019 11:55:01 PM,-0.032,,,,,
03/18/2019 12:55:01 AM,-0.479,,,,,
03/18/2019 01:55:01 AM,-0.676,,,,,
03/18/2019 02:55:01 AM,-0.930,,,,,
03/18/2019 03:55:01 AM,-1.015,,,,,
03/18/2019 04:55:01 AM,-0.958,,,,,
03/18/2019 05:55:01 AM,-0.958,,,,,
03/18/2019 06:55:01 AM,-0.902,,,,,
03/18/2019 07:55:01 AM,-0.902,,,,,
03/18/2019 08:55:01 AM,-0.845,,,,,
03/18/2019 09:55:01 AM,-0.648,,,,,
03/18/2019 10:55:01 AM,-0.451,,,,,
03/18/2019 11:55:01 AM,-0.227,,,,,
03/18/2019 12:55:01 PM,0.412,,,,,
03/18/2019 01:55:01 PM,2.101,,,,,
03/18/2019 02:55:01 PM,2.744,,,,,
03/18/2019 03:55:01 PM,2.236,,,,,
03/18/2019 04:55:01 PM,1.344,,,,,
03/18/2019 05:55:01 PM,1.453,,,,,
03/18/2019 06:55:01 PM,2.530,,,,,
03/18/2019 07:55:01 PM,1.832,,,,,
03/18/2019 08:55:01 PM,1.643,,,,,
03/18/2019 09:55:01 PM,1.561,,,,,
03/18/2019 10:55:01 PM,1.425,,,,,
03/18/2019 11:55:01 PM,1.208,,,,,
03/19/2019 12:55:01 AM,1.099,,,,,
03/19/2019 01:55:01 AM,0.356,,,,,
03/19/2019 02:55:01 AM,0.107,,,,,
03/19/2019 03:55:01 AM,-0.004,,,,,
03/19/2019 04:55:01 AM,-0.116,,,,,
03/19/2019 05:55:01 AM,-0.395,,,,,
03/19/2019 06:55:01 AM,-0.620,,,,,
03/19/2019 07:55:01 AM,-0.760,,,,,
03/19/2019 08:55:01 AM,-0.676,,,,,
03/19/2019 09:55:01 AM,-0.563,,,,,
03/19/2019 10:55:01 AM,-0.395,,,,,
03/19/2019 11:55:01 AM,0.024,,,,,
03/19/2019 12:55:01 PM,0.687,,,,,
03/19/2019 01:55:01 PM,2.610,,,,,
03/19/2019 02:55:01 PM,6.306,,,,,
03/19/2019 03:55:01 PM,10.394,,,,,
03/19/2019 04:55:01 PM,11.175,,,,,
03/19/2019 05:55:01 PM,9.312,,,,,
03/19/2019 06:55:01 PM,5.745,,,,,
03/19/2019 07:55:01 PM,3.327,,,,,
03/19/2019 08:55:01 PM,1.615,,,,,
03/19/2019 09:55:01 PM,0.907,,,,,
03/19/2019 10:55:01 PM,0.550,,,,,
03/19/2019 11:55:01 PM,0.107,,,,,
03/20/2019 12:55:01 AM,-0.199,,,,,
03/20/2019 01:55:01 AM,-0.648,,,,,
03/20/2019 02:55:01 AM,-0.873,,,,,
03/20/2019 03:55:01 AM,-1.100,,,,,
03/20/2019 04:55:01 AM,-1.213,,,,,
03/20/2019 05:55:01 AM,-1.270,,,,,
03/20/2019 06:55:01 AM,-1.356,,,,,
03/20/2019 07:55:01 AM,-1.470,,,,,
03/20/2019 08:55:01 AM,-1.384,,,,,
03/20/2019 09:55:01 AM,-1.128,,,,,
03/20/2019 10:55:01 AM,-0.902,,,,,
03/20/2019 11:55:01 AM,-0.032,,,,,
03/20/2019 12:55:01 PM,0.467,,,,,
03/20/2019 01:55:01 PM,1.017,,,,,
03/20/2019 02:55:01 PM,3.142,,,,,
03/20/2019 03:55:01 PM,1.805,,,,,
03/20/2019 04:55:01 PM,0.962,,,,,
03/20/2019 05:55:01 PM,1.317,,,,,
03/20/2019 06:55:01 PM,0.715,,,,,
03/20/2019 07:55:01 PM,-0.004,,,,,
03/20/2019 08:55:01 PM,-0.004,,,,,
03/20/2019 09:55:01 PM,-0.032,,,,,
03/20/2019 10:55:01 PM,-0.004,,,,,
03/20/2019 11:55:01 PM,-0.088,,,,,
03/21/2019 12:55:01 AM,-0.255,,,,,
03/21/2019 01:55:01 AM,-0.789,,,,,
03/21/2019 02:55:01 AM,-1.100,,,,,
03/21/2019 03:55:01 AM,-1.299,,,,,
03/21/2019 04:55:01 AM,-1.384,,,,,
03/21/2019 05:55:01 AM,-1.842,,,,,
03/21/2019 06:55:01 AM,-1.842,,,,,
03/21/2019 07:55:01 AM,-1.871,,,,,
03/21/2019 08:55:01 AM,-1.842,,,,,
03/21/2019 09:55:01 AM,-1.584,,,,,
03/21/2019 10:55:01 AM,-1.327,,,,,
03/21/2019 11:55:01 AM,-0.817,,,,,
03/21/2019 12:55:01 PM,0.190,,,,,
03/21/2019 01:55:01 PM,1.643,,,,,
03/21/2019 02:55:01 PM,4.402,,,,,
03/21/2019 03:55:01 PM,4.895,,,,,
03/21/2019 04:55:01 PM,2.610,,,,,
03/21/2019 05:55:01 PM,4.818,,,,,
03/21/2019 06:55:01 PM,1.615,,,,,
03/21/2019 07:55:01 PM,-0.032,,,,,
03/21/2019 08:55:01 PM,-0.116,,,,,
03/21/2019 09:55:01 PM,-0.255,,,,,
03/21/2019 10:55:01 PM,-0.676,,,,,
03/21/2019 11:55:01 PM,-0.958,,,,,
03/22/2019 12:55:01 AM,-0.986,,,,,
03/22/2019 01:55:01 AM,-1.100,,,,,
03/22/2019 02:55:01 AM,-1.270,,,,,
03/22/2019 03:55:01 AM,-1.327,,,,,
03/22/2019 04:55:01 AM,-1.356,,,,,
03/22/2019 05:55:01 AM,-1.441,,,,,
03/22/2019 06:55:01 AM,-1.441,,,,,
03/22/2019 07:55:01 AM,-1.384,,,,,
03/22/2019 08:55:01 AM,-1.242,,,,,
03/22/2019 09:55:01 AM,-0.873,,,,,
03/22/2019 10:55:01 AM,-0.620,,,,,
03/22/2019 11:55:01 AM,-0.227,,,,,
03/22/2019 12:55:01 PM,0.495,,,,,
03/22/2019 01:55:01 PM,3.459,,,,,
03/22/2019 02:55:01 PM,6.331,,,,,
03/22/2019 03:55:01 PM,7.393,,,,,
03/22/2019 04:55:01 PM,5.488,,,,,
03/22/2019 05:55:01 PM,3.958,,,,,
03/22/2019 06:55:01 PM,4.506,,,,,
03/22/2019 07:55:01 PM,0.632,,,,,
03/22/2019 08:55:01 PM,0.190,,,,,
03/22/2019 09:55:01 PM,-0.032,,,,,
03/22/2019 10:55:01 PM,-0.171,,,,,
03/22/2019 11:55:01 PM,-0.451,,,,,
03/23/2019 12:55:01 AM,-0.620,,,,,
03/23/2019 01:55:01 AM,-0.789,,,,,
03/23/2019 02:55:01 AM,-0.845,,,,,
03/23/2019 03:55:01 AM,-0.902,,,,,
03/23/2019 04:55:01 AM,-0.930,,,,,
03/23/2019 05:55:01 AM,-0.958,,,,,
03/23/2019 06:55:01 AM,-0.986,,,,,
03/23/2019 07:55:01 AM,-1.100,,,,,
03/23/2019 08:55:01 AM,-0.789,,,,,
03/23/2019 09:55:01 AM,-0.116,,,,,
03/23/2019 10:55:01 AM,-0.507,,,,,
03/23/2019 11:55:01 AM,-0.088,,,,,
03/23/2019 12:55:01 PM,0.825,,,,,
03/23/2019 01:55:01 PM,2.074,,,,,
03/23/2019 02:55:01 PM,4.246,,,,,
03/23/2019 03:55:01 PM,7.015,,,,,
03/23/2019 04:55:01 PM,9.139,,,,,
03/23/2019 05:55:01 PM,7.091,,,,,
03/23/2019 06:55:01 PM,3.142,,,,,
03/23/2019 07:55:01 PM,0.852,,,,,
03/23/2019 08:55:01 PM,0.412,,,,,
03/23/2019 09:55:01 PM,0.051,,,,,
03/23/2019 10:55:01 PM,-0.227,,,,,
03/23/2019 11:55:01 PM,-0.648,,,,,
03/24/2019 12:55:01 AM,-0.873,,,,,
03/24/2019 01:55:01 AM,-0.902,,,,,
03/24/2019 02:55:01 AM,-0.732,,,,,
03/24/2019 03:55:01 AM,-0.789,,,,,
03/24/2019 04:55:01 AM,-0.563,,,,,
03/24/2019 05:55:01 AM,-0.395,,,,,
03/24/2019 06:55:01 AM,-0.367,,,,,
03/24/2019 07:55:01 AM,-0.116,,,,,
03/24/2019 08:55:01 AM,-0.032,,,,,
03/24/2019 09:55:01 AM,0.079,,,,,
03/24/2019 10:55:01 AM,0.051,,,,,
03/24/2019 11:55:01 AM,0.439,,,,,
03/24/2019 12:55:01 PM,2.343,,,,,
03/24/2019 01:55:01 PM,1.967,,,,,
03/24/2019 02:55:01 PM,2.074,,,,,
03/24/2019 03:55:01 PM,3.168,,,,,
03/24/2019 04:55:01 PM,3.643,,,,,
03/24/2019 05:55:01 PM,5.539,,,,,
03/24/2019 06:55:01 PM,4.636,,,,,
03/24/2019 07:55:01 PM,2.744,,,,,
03/24/2019 08:55:01 PM,1.153,,,,,
03/24/2019 09:55:01 PM,0.605,,,,,
03/24/2019 10:55:01 PM,0.301,,,,,
03/24/2019 11:55:01 PM,0.135,,,,,
03/25/2019 12:55:01 AM,-0.004,,,,,
03/25/2019 01:55:01 AM,-0.143,,,,,
03/25/2019 02:55:01 AM,-0.255,,,,,
03/25/2019 03:55:01 AM,-0.395,,,,,
03/25/2019 04:55:01 AM,-0.451,,,,,
03/25/2019 05:55:01 AM,-0.451,,,,,
03/25/2019 06:55:01 AM,-0.451,,,,,
03/25/2019 07:55:01 AM,-0.507,,,,,
03/25/2019 08:55:01 AM,-0.395,,,,,
03/25/2019 09:55:01 AM,-0.116,,,,,
03/25/2019 10:55:01 AM,-0.171,,,,,
03/25/2019 11:55:01 AM,0.135,,,,,
03/25/2019 12:55:01 PM,0.715,,,,,
03/25/2019 01:55:01 PM,4.869,,,,,
03/25/2019 02:55:01 PM,8.965,,,,,
03/25/2019 03:55:01 PM,7.820,,,,,
03/25/2019 04:55:01 PM,9.410,,,,,
03/25/2019 05:55:01 PM,7.619,,,,,
03/25/2019 06:55:01 PM,6.611,,,,,
03/25/2019 07:55:01 PM,3.406,,,,,
03/25/2019 08:55:01 PM,1.778,,,,,
03/25/2019 09:55:01 PM,0.907,,,,,
03/25/2019 10:55:01 PM,0.715,,,,,
03/25/2019 11:55:01 PM,0.577,,,,,
03/26/2019 12:55:01 AM,0.384,,,,,
03/26/2019 01:55:01 AM,0.301,,,,,
03/26/2019 02:55:01 AM,0.301,,,,,
03/26/2019 03:55:01 AM,0.246,,,,,
03/26/2019 04:55:01 AM,0.218,,,,,
03/26/2019 05:55:01 AM,0.163,,,,,
03/26/2019 06:55:01 AM,0.107,,,,,
03/26/2019 07:55:01 AM,0.107,,,,,
03/26/2019 08:55:01 AM,0.163,,,,,
03/26/2019 09:55:01 AM,0.301,,,,,
03/26/2019 10:55:01 AM,0.632,,,,,
03/26/2019 11:55:01 AM,2.289,,,,,
03/26/2019 12:55:01 PM,6.204,,,,,
03/26/2019 01:55:01 PM,9.879,,,,,
03/26/2019 02:55:01 PM,12.968,,,,,
03/26/2019 03:55:01 PM,15.867,,,,,
03/26/2019 04:55:01 PM,15.485,,,,,
03/26/2019 05:55:01 PM,12.606,,,,,
03/26/2019 06:55:01 PM,9.114,,,,,
03/26/2019 07:55:01 PM,7.242,,,,,
03/26/2019 08:55:01 PM,5.257,,,,,
03/26/2019 09:55:01 PM,4.168,,,,,
03/26/2019 10:55:01 PM,3.670,,,,,
03/26/2019 11:55:01 PM,2.477,,,,,
03/27/2019 12:55:01 AM,1.751,,,,,
03/27/2019 01:55:01 AM,1.126,,,,,
03/27/2019 02:55:01 AM,0.632,,,,,
03/27/2019 03:55:01 AM,0.715,,,,,
03/27/2019 04:55:01 AM,0.550,,,,,
03/27/2019 05:55:01 AM,0.301,,,,,
03/27/2019 06:55:01 AM,0.107,,,,,
03/27/2019 07:55:01 AM,-0.255,,,,,
03/27/2019 08:55:01 AM,-0.479,,,,,
03/27/2019 09:55:01 AM,-0.507,,,,,
03/27/2019 10:55:01 AM,-0.367,,,,,
03/27/2019 11:55:01 AM,0.522,,,,,
03/27/2019 12:55:01 PM,0.880,,,,,
03/27/2019 01:55:01 PM,7.845,,,,,
03/27/2019 02:55:01 PM,12.654,,,,,
03/27/2019 03:55:01 PM,13.377,,,,,
03/27/2019 04:55:01 PM,13.834,,,,,
